,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,584.0,1276.0,0.11334999650716782,0.1251000016927719,0.13109999895095825,0.15549999475479126,0.1671999990940094,0.1754000037908554,0.1829500049352646,0.19349999725818634,0.1928499937057495,0.2079000025987625,0.25,0.226950004696846,1.0
1,608.0,1257.0,0.12044999748468399,0.13650000095367432,0.14249999821186066,0.1673000007867813,0.18244999647140503,0.1876000016927719,0.19499999284744263,0.20569999516010284,0.20475000143051147,0.22314999997615814,0.27114999294281006,0.2510499954223633,2.0
2,583.0,1263.0,0.12044999748468399,0.13950000703334808,0.14239999651908875,0.164000004529953,0.17339999973773956,0.1768999993801117,0.18445000052452087,0.19920000433921814,0.19429999589920044,0.21119999885559082,0.2414499968290329,0.219650000333786,3.0
3,615.0,1278.0,0.09605000168085098,0.11699999868869781,0.12349999696016312,0.14880000054836273,0.16095000505447388,0.16940000653266907,0.1774500012397766,0.19869999587535858,0.18985000252723694,0.1941000074148178,0.2673499882221222,0.24740000069141388,4.0
4,589.0,1291.0,0.09510000050067902,0.10750000178813934,0.11580000072717667,0.1428000032901764,0.15600000321865082,0.16335000097751617,0.17305000126361847,0.18359999358654022,0.18404999375343323,0.18359999358654022,0.25870001316070557,0.23729999363422394,5.0
5,632.0,1306.0,0.08694999665021896,0.09220000356435776,0.10890000313520432,0.1339000016450882,0.15234999358654022,0.15825000405311584,0.16805000603199005,0.17260000109672546,0.18119999766349792,0.1720000058412552,0.23184999823570251,0.21154999732971191,6.0
6,561.0,1284.0,0.11514999717473984,0.12309999763965607,0.13050000369548798,0.15029999613761902,0.16064999997615814,0.1684499979019165,0.17489999532699585,0.1867000013589859,0.18434999883174896,0.2050500065088272,0.24230000376701355,0.2214999943971634,7.0
7,541.0,1301.0,0.12415000051259995,0.13130000233650208,0.13899999856948853,0.16189999878406525,0.17479999363422394,0.18005000054836273,0.18735000491142273,0.20200000703334808,0.2032500058412552,0.21619999408721924,0.25995001196861267,0.23925000429153442,8.0
8,567.0,1312.0,0.1034500002861023,0.10589999705553055,0.11919999867677689,0.14509999752044678,0.1577499955892563,0.16744999587535858,0.17579999566078186,0.1843000054359436,0.19210000336170197,0.18930000066757202,0.2593500018119812,0.2383500039577484,9.0
9,603.0,1308.0,0.0957999974489212,0.10379999876022339,0.1185000017285347,0.15230000019073486,0.1627500057220459,0.17114999890327454,0.1830500066280365,0.1995999962091446,0.19689999520778656,0.19744999706745148,0.27730000019073486,0.2521499991416931,10.0
